ID,Name,physicsAtkRate,magicAtkRate,fireAtkRate,thunderAtkRate,staminaAtkRate,saWeaponAtkRate,saDurabilityRate,correctStrengthRate,correctAgilityRate,correctMagicRate,correctFaithRate,physicsGuardCutRate,magicGuardCutRate,fireGuardCutRate,thunderGuardCutRate,poisonGuardResistRate,diseaseGuardResistRate,bloodGuardResistRate,curseGuardResistRate,staminaGuardDefRate,spEffectId1,spEffectId2,spEffectId3,darkAtkRate,darkGuardCutRate,correctLuckRate,freezeGuardDefRate,sleepGuardDefRate,madnessGuardDefRate,baseAtkRate
6017.0,,1.8,1.8,1.8,1.8,1.8,1.0,1.0,2.35,1.01,1.61,1.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.07,0.0,0.0,0.0,1.8,1.0,1.61,1.0,1.0,1.0,3.04
6018.0,,1.85,1.85,1.85,1.85,1.85,1.0,1.0,2.4,1.04,1.64,1.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.07,0.0,0.0,0.0,1.85,1.0,1.64,1.0,1.0,1.0,3.16
6019.0,,1.9,1.9,1.9,1.9,1.9,1.0,1.0,2.45,1.07,1.67,1.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.08,0.0,0.0,0.0,1.9,1.0,1.67,1.0,1.0,1.0,3.28
6020.0,,1.95,1.95,1.95,1.95,1.95,1.0,1.0,2.5,1.1,1.7,1.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.08,0.0,0.0,0.0,1.95,1.0,1.7,1.0,1.0,1.0,3.4
6021.0,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.52,1.12,1.72,1.72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.08,0.0,0.0,0.0,2.0,1.0,1.72,1.0,1.0,1.0,3.52
6022.0,,2.05,2.05,2.05,2.05,2.05,1.0,1.0,2.54,1.14,1.74,1.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.09,0.0,0.0,0.0,2.05,1.0,1.74,1.0,1.0,1.0,3.64
6023.0,,2.1,2.1,2.1,2.1,2.1,1.0,1.0,2.56,1.16,1.76,1.76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.09,0.0,0.0,0.0,2.1,1.0,1.76,1.0,1.0,1.0,3.76
6024.0,,2.15,2.15,2.15,2.15,2.15,1.0,1.0,2.58,1.18,1.78,1.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.09,0.0,0.0,0.0,2.15,1.0,1.78,1.0,1.0,1.0,3.88
6025.0,,2.2,2.2,2.2,2.2,2.2,1.0,1.0,2.6,1.2,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,0.0,0.0,0.0,2.2,1.0,1.8,1.0,1.0,1.0,4.0
6100.0,,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6101.0,,1.03,1.1,1.1,1.1,1.1,1.0,1.0,1.39,1.39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.1,1.0,1.0,1.0,1.0,1.0,1.3
6102.0,,1.11,1.2,1.2,1.2,1.2,1.0,1.0,1.48,1.48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0,1.6
6103.0,,1.19,1.3,1.3,1.3,1.3,1.0,1.0,1.57,1.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.3,1.0,1.0,1.0,1.0,1.0,1.9
6104.0,,1.27,1.4,1.4,1.4,1.4,1.0,1.0,1.66,1.66,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.4,1.0,1.0,1.0,1.0,1.0,2.2
6105.0,,1.35,1.5,1.5,1.5,1.5,1.0,1.0,1.68,1.68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,1.0,1.0,2.5
6106.0,,1.43,1.6,1.6,1.6,1.6,1.0,1.0,1.7,1.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6,1.0,1.0,1.0,1.0,1.0,2.8
6107.0,,1.51,1.7,1.7,1.7,1.7,1.0,1.0,1.72,1.72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.7,1.0,1.0,1.0,1.0,1.0,3.1
6108.0,,1.59,1.8,1.8,1.8,1.8,1.0,1.0,1.74,1.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.8,1.0,1.0,1.0,1.0,1.0,3.4
6109.0,,1.67,1.9,1.9,1.9,1.9,1.0,1.0,1.76,1.76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.9,1.0,1.0,1.0,1.0,1.0,3.7
6110.0,,1.75,2.0,2.0,2.0,2.0,1.0,1.0,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0
6200.0,,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6201.0,,1.04,1.1,1.1,1.1,1.1,1.0,1.0,1.63,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.1,1.0,1.0,1.0,1.0,1.0,1.3
6202.0,,1.13,1.2,1.2,1.2,1.2,1.0,1.0,1.76,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0,1.6
6203.0,,1.22,1.3,1.3,1.3,1.3,1.0,1.0,1.89,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.3,1.0,1.0,1.0,1.0,1.0,1.9
6204.0,,1.31,1.4,1.4,1.4,1.4,1.0,1.0,2.03,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.4,1.0,1.0,1.0,1.0,1.0,2.2
6205.0,,1.4,1.5,1.5,1.5,1.5,1.0,1.0,2.09,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,1.0,1.0,2.5
6206.0,,1.49,1.6,1.6,1.6,1.6,1.0,1.0,2.15,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6,1.0,1.0,1.0,1.0,1.0,2.8
6207.0,,1.58,1.7,1.7,1.7,1.7,1.0,1.0,2.21,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.7,1.0,1.0,1.0,1.0,1.0,3.1
6208.0,,1.67,1.8,1.8,1.8,1.8,1.0,1.0,2.27,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.8,1.0,1.0,1.0,1.0,1.0,3.4
6209.0,,1.76,1.9,1.9,1.9,1.9,1.0,1.0,2.33,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.9,1.0,1.0,1.0,1.0,1.0,3.7
6210.0,,1.85,2.0,2.0,2.0,2.0,1.0,1.0,2.4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0
6300.0,,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6301.0,,1.04,1.1,1.1,1.1,1.1,1.0,1.0,0.98,1.61,1.07,1.07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.1,1.0,1.0,1.0,1.0,1.0,1.3
6302.0,,1.13,1.2,1.2,1.2,1.2,1.0,1.0,1.01,1.72,1.14,1.14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0,1.6
6303.0,,1.22,1.3,1.3,1.3,1.3,1.0,1.0,1.04,1.83,1.21,1.21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.3,1.0,1.0,1.0,1.0,1.0,1.9
6304.0,,1.31,1.4,1.4,1.4,1.4,1.0,1.0,1.06,1.93,1.29,1.29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.4,1.0,1.0,1.0,1.0,1.0,2.2
6305.0,,1.4,1.5,1.5,1.5,1.5,1.0,1.0,1.07,1.96,1.31,1.31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,1.0,1.0,2.5
6306.0,,1.49,1.6,1.6,1.6,1.6,1.0,1.0,1.08,1.99,1.33,1.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6,1.0,1.0,1.0,1.0,1.0,2.8
6307.0,,1.58,1.7,1.7,1.7,1.7,1.0,1.0,1.09,2.02,1.35,1.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.7,1.0,1.0,1.0,1.0,1.0,3.1
6308.0,,1.67,1.8,1.8,1.8,1.8,1.0,1.0,1.1,2.05,1.37,1.37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.8,1.0,1.0,1.0,1.0,1.0,3.4
6309.0,,1.76,1.9,1.9,1.9,1.9,1.0,1.0,1.11,2.08,1.39,1.39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.9,1.0,1.0,1.0,1.0,1.0,3.7
6310.0,,1.85,2.0,2.0,2.0,2.0,1.0,1.0,1.1,2.1,1.4,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0
7000.0,,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7001.0,,1.067,1.1,1.1,1.1,1.1,1.0,1.0,1.66,0.0,1.05,1.05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.1,1.0,1.0,1.0,1.0,1.0,1.3
7002.0,,1.154,1.2,1.2,1.2,1.2,1.0,1.0,1.72,0.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.2,1.0,1.0,1.0,1.0,1.0,1.6
7003.0,,1.241,1.3,1.3,1.3,1.3,1.0,1.0,1.78,0.0,1.15,1.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.3,1.0,1.0,1.0,1.0,1.0,1.9
7004.0,,1.328,1.4,1.4,1.4,1.4,1.0,1.0,1.85,0.0,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.4,1.0,1.0,1.0,1.0,1.0,2.2
7005.0,,1.415,1.5,1.5,1.5,1.5,1.0,1.0,1.89,0.0,1.23,1.23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,1.0,1.0,2.5
7006.0,,1.502,1.6,1.6,1.6,1.6,1.0,1.0,1.93,0.0,1.26,1.26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.6,1.0,1.0,1.0,1.0,1.0,2.8
7007.0,,1.589,1.7,1.7,1.7,1.7,1.0,1.0,1.97,0.0,1.29,1.29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.7,1.0,1.0,1.0,1.0,1.0,3.1
7008.0,,1.676,1.8,1.8,1.8,1.8,1.0,1.0,2.01,0.0,1.32,1.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.8,1.0,1.0,1.0,1.0,1.0,3.4
7009.0,,1.763,1.9,1.9,1.9,1.9,1.0,1.0,2.05,0.0,1.35,1.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.9,1.0,1.0,1.0,1.0,1.0,3.7
7010.0,,1.85,2.0,2.0,2.0,2.0,1.0,1.0,2.1,0.0,1.4,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0
8000.0,Small Shield,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8001.0,,1.058,1.058,1.058,1.058,1.04,1.0,1.0,1.04,1.04,1.04,1.04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,0.0,0.0,0.0,1.058,1.0,1.04,1.0,1.0,1.0,1.12
8002.0,,1.116,1.116,1.116,1.116,1.08,1.0,1.0,1.08,1.08,1.08,1.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.04,0.0,0.0,0.0,1.116,1.0,1.08,1.0,1.0,1.0,1.24
8003.0,,1.174,1.174,1.174,1.174,1.12,1.0,1.0,1.12,1.12,1.12,1.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.06,0.0,0.0,0.0,1.174,1.0,1.12,1.0,1.0,1.0,1.36
8004.0,,1.232,1.232,1.232,1.232,1.16,1.0,1.0,1.16,1.16,1.16,1.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.08,0.0,0.0,0.0,1.232,1.0,1.16,1.0,1.0,1.0,1.48
8005.0,,1.29,1.29,1.29,1.29,1.2,1.0,1.0,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,0.0,0.0,0.0,1.29,1.0,1.2,1.0,1.0,1.0,1.6
8006.0,,1.348,1.348,1.348,1.348,1.24,1.0,1.0,1.24,1.24,1.24,1.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.12,0.0,0.0,0.0,1.348,1.0,1.24,1.0,1.0,1.0,1.72
8007.0,,1.406,1.406,1.406,1.406,1.28,1.0,1.0,1.28,1.28,1.28,1.28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.14,0.0,0.0,0.0,1.406,1.0,1.28,1.0,1.0,1.0,1.84
8008.0,,1.464,1.464,1.464,1.464,1.32,1.0,1.0,1.32,1.32,1.32,1.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15,0.0,0.0,0.0,1.464,1.0,1.32,1.0,1.0,1.0,1.96
8009.0,,1.522,1.522,1.522,1.522,1.36,1.0,1.0,1.36,1.36,1.36,1.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.16,0.0,0.0,0.0,1.522,1.0,1.36,1.0,1.0,1.0,2.08
8010.0,,1.58,1.58,1.58,1.58,1.4,1.0,1.0,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.17,0.0,0.0,0.0,1.58,1.0,1.4,1.0,1.0,1.0,2.2
8011.0,,1.638,1.638,1.638,1.638,1.44,1.0,1.0,1.43,1.43,1.43,1.43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.18,0.0,0.0,0.0,1.638,1.0,1.43,1.0,1.0,1.0,2.32
8012.0,,1.696,1.696,1.696,1.696,1.48,1.0,1.0,1.46,1.46,1.46,1.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.19,0.0,0.0,0.0,1.696,1.0,1.46,1.0,1.0,1.0,2.44
8013.0,,1.754,1.754,1.754,1.754,1.52,1.0,1.0,1.49,1.49,1.49,1.49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,0.0,0.0,0.0,1.754,1.0,1.49,1.0,1.0,1.0,2.56
8014.0,,1.812,1.812,1.812,1.812,1.56,1.0,1.0,1.52,1.52,1.52,1.52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.21,0.0,0.0,0.0,1.812,1.0,1.52,1.0,1.0,1.0,2.68
8015.0,,1.87,1.87,1.87,1.87,1.6,1.0,1.0,1.55,1.55,1.55,1.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22,0.0,0.0,0.0,1.87,1.0,1.55,1.0,1.0,1.0,2.8
8016.0,,1.928,1.928,1.928,1.928,1.64,1.0,1.0,1.58,1.58,1.58,1.58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.23,0.0,0.0,0.0,1.928,1.0,1.58,1.0,1.0,1.0,2.92
8017.0,,1.986,1.986,1.986,1.986,1.68,1.0,1.0,1.61,1.61,1.61,1.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.24,0.0,0.0,0.0,1.986,1.0,1.61,1.0,1.0,1.0,3.04
8018.0,,2.044,2.044,2.044,2.044,1.72,1.0,1.0,1.64,1.64,1.64,1.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,0.0,0.0,0.0,2.044,1.0,1.64,1.0,1.0,1.0,3.16
8019.0,,2.102,2.102,2.102,2.102,1.76,1.0,1.0,1.67,1.67,1.67,1.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.26,0.0,0.0,0.0,2.102,1.0,1.67,1.0,1.0,1.0,3.28
8020.0,,2.16,2.16,2.16,2.16,1.8,1.0,1.0,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.27,0.0,0.0,0.0,2.16,1.0,1.7,1.0,1.0,1.0,3.4
8021.0,,2.218,2.218,2.218,2.218,1.84,1.0,1.0,1.72,1.72,1.72,1.72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.28,0.0,0.0,0.0,2.218,1.0,1.72,1.0,1.0,1.0,3.52
8022.0,,2.276,2.276,2.276,2.276,1.88,1.0,1.0,1.74,1.74,1.74,1.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.29,0.0,0.0,0.0,2.276,1.0,1.74,1.0,1.0,1.0,3.64
8023.0,,2.334,2.334,2.334,2.334,1.92,1.0,1.0,1.76,1.76,1.76,1.76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,0.0,0.0,0.0,2.334,1.0,1.76,1.0,1.0,1.0,3.76
8024.0,,2.392,2.392,2.392,2.392,1.96,1.0,1.0,1.78,1.78,1.78,1.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.31,0.0,0.0,0.0,2.392,1.0,1.78,1.0,1.0,1.0,3.88
8025.0,,2.45,2.45,2.45,2.45,2.0,1.0,1.0,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.32,0.0,0.0,0.0,2.45,1.0,1.8,1.0,1.0,1.0,4.0
8100.0,Medium Shield,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8101.0,,1.058,1.058,1.058,1.058,1.04,1.0,1.0,1.04,1.04,1.04,1.04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.058,1.0,1.04,1.0,1.0,1.0,1.12
8102.0,,1.116,1.116,1.116,1.116,1.08,1.0,1.0,1.08,1.08,1.08,1.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,0.0,0.0,0.0,1.116,1.0,1.08,1.0,1.0,1.0,1.24
8103.0,,1.174,1.174,1.174,1.174,1.12,1.0,1.0,1.12,1.12,1.12,1.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.02,0.0,0.0,0.0,1.174,1.0,1.12,1.0,1.0,1.0,1.36
8104.0,,1.232,1.232,1.232,1.232,1.16,1.0,1.0,1.16,1.16,1.16,1.16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.03,0.0,0.0,0.0,1.232,1.0,1.16,1.0,1.0,1.0,1.48
8105.0,,1.29,1.29,1.29,1.29,1.2,1.0,1.0,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.04,0.0,0.0,0.0,1.29,1.0,1.2,1.0,1.0,1.0,1.6
8106.0,,1.348,1.348,1.348,1.348,1.24,1.0,1.0,1.24,1.24,1.24,1.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.05,0.0,0.0,0.0,1.348,1.0,1.24,1.0,1.0,1.0,1.72
8107.0,,1.406,1.406,1.406,1.406,1.28,1.0,1.0,1.28,1.28,1.28,1.28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.06,0.0,0.0,0.0,1.406,1.0,1.28,1.0,1.0,1.0,1.84
8108.0,,1.464,1.464,1.464,1.464,1.32,1.0,1.0,1.32,1.32,1.32,1.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.07,0.0,0.0,0.0,1.464,1.0,1.32,1.0,1.0,1.0,1.96
8109.0,,1.522,1.522,1.522,1.522,1.36,1.0,1.0,1.36,1.36,1.36,1.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.08,0.0,0.0,0.0,1.522,1.0,1.36,1.0,1.0,1.0,2.08
8110.0,,1.58,1.58,1.58,1.58,1.4,1.0,1.0,1.4,1.4,1.4,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.09,0.0,0.0,0.0,1.58,1.0,1.4,1.0,1.0,1.0,2.2
8111.0,,1.638,1.638,1.638,1.638,1.44,1.0,1.0,1.43,1.43,1.43,1.43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,0.0,0.0,0.0,1.638,1.0,1.43,1.0,1.0,1.0,2.32
8112.0,,1.696,1.696,1.696,1.696,1.48,1.0,1.0,1.46,1.46,1.46,1.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.11,0.0,0.0,0.0,1.696,1.0,1.46,1.0,1.0,1.0,2.44
8113.0,,1.754,1.754,1.754,1.754,1.52,1.0,1.0,1.49,1.49,1.49,1.49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.12,0.0,0.0,0.0,1.754,1.0,1.49,1.0,1.0,1.0,2.56
8114.0,,1.812,1.812,1.812,1.812,1.56,1.0,1.0,1.52,1.52,1.52,1.52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.13,0.0,0.0,0.0,1.812,1.0,1.52,1.0,1.0,1.0,2.68
8115.0,,1.87,1.87,1.87,1.87,1.6,1.0,1.0,1.55,1.55,1.55,1.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.14,0.0,0.0,0.0,1.87,1.0,1.55,1.0,1.0,1.0,2.8
8116.0,,1.928,1.928,1.928,1.928,1.64,1.0,1.0,1.58,1.58,1.58,1.58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15,0.0,0.0,0.0,1.928,1.0,1.58,1.0,1.0,1.0,2.92
8117.0,,1.986,1.986,1.986,1.986,1.68,1.0,1.0,1.61,1.61,1.61,1.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.16,0.0,0.0,0.0,1.986,1.0,1.61,1.0,1.0,1.0,3.04
8118.0,,2.044,2.044,2.044,2.044,1.72,1.0,1.0,1.64,1.64,1.64,1.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.17,0.0,0.0,0.0,2.044,1.0,1.64,1.0,1.0,1.0,3.16
8119.0,,2.102,2.102,2.102,2.102,1.76,1.0,1.0,1.67,1.67,1.67,1.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.18,0.0,0.0,0.0,2.102,1.0,1.67,1.0,1.0,1.0,3.28
8120.0,,2.16,2.16,2.16,2.16,1.8,1.0,1.0,1.7,1.7,1.7,1.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.19,0.0,0.0,0.0,2.16,1.0,1.7,1.0,1.0,1.0,3.4
8121.0,,2.218,2.218,2.218,2.218,1.84,1.0,1.0,1.72,1.72,1.72,1.72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,0.0,0.0,0.0,2.218,1.0,1.72,1.0,1.0,1.0,3.52
8122.0,,2.276,2.276,2.276,2.276,1.88,1.0,1.0,1.74,1.74,1.74,1.74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.21,0.0,0.0,0.0,2.276,1.0,1.74,1.0,1.0,1.0,3.64
8123.0,,2.334,2.334,2.334,2.334,1.92,1.0,1.0,1.76,1.76,1.76,1.76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22,0.0,0.0,0.0,2.334,1.0,1.76,1.0,1.0,1.0,3.76
8124.0,,2.392,2.392,2.392,2.392,1.96,1.0,1.0,1.78,1.78,1.78,1.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.23,0.0,0.0,0.0,2.392,1.0,1.78,1.0,1.0,1.0,3.88
8125.0,,2.45,2.45,2.45,2.45,2.0,1.0,1.0,1.8,1.8,1.8,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.24,0.0,0.0,0.0,2.45,1.0,1.8,1.0,1.0,1.0,4.0
8200.0,Greatshield,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8201.0,,1.058,1.058,1.058,1.058,1.04,1.0,1.0,1.04,1.04,1.04,1.04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,0.0,0.0,0.0,1.058,1.0,1.04,1.0,1.0,1.0,1.12
8202.0,,1.116,1.116,1.116,1.116,1.08,1.0,1.0,1.08,1.08,1.08,1.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,0.0,0.0,0.0,1.116,1.0,1.08,1.0,1.0,1.0,1.24
