Type,Name,ID,AtkID,Display Name,slotLength,mp,mp_charge,stamina,stamina_charge,requirementIntellect,requirementFaith,requirementLuck,weapon buff speffect,PhysAtk,MagicAtk,FireAtk,LtngAtk,HolyAtk,heal speffect,Heal Add,Only Uses Int,Only Uses Faith,No Scale,UseDurationMult,miscSpEffect1,miscSpEffect2,miscSpEffect3,miscSpEffect4,durationSpEffect,bulletLifeId,bulletRange,miscBullet,hitRadius,hitRadiusMax,Effect,Duration,Radius,isExtendSpEffectLife,statusSpEffectId1,statusSpEffectId2,statusSpEffectId1Scale,statusSpEffectId2Scale,Status Effect,Magic Category ID 1,Magic Category ID 2,Category Name 1,Category Name 2,MagicCategoryCombined,Catalyst 1,Catalyst 2,Multiplier1,Multiplier2,Catalyst + Multiplier 1,Catalyst + Multiplier 2,Atk Category 1,Atk Category 2, Atk Category 3,Atk Category 4,AtkCategoryCombined,stamina cost,Status Type,Status Buildup,Status Buildup1,Status Buildup2
Incantation,Bloodflame Talons,6300.0,63000.0,Bloodflame Talons,1.0,12.0,0.0,21.0,0.0,0.0,13.0,15.0,,0.0,0.0,236.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,The 5 bleed ticks 10/s for 2 seconds (20 total ticks),,,,1630001.0,,FALSE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP on proc,0.0,0.0,,,,,,,,,,,,,,,21.0,Bleed,5.0,5.0,
Incantation,Furious Blade of Ansbach,2006300.0,210630000.0,Furious Blade of Ansbach,1.0,18.0,18.0,21.0,27.0,0.0,19.0,27.0,,0.0,0.0,97.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,The 3 bleed ticks 10/s for 2 seconds (20 total ticks),,,,21630001.0,,FALSE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP on proc,0.0,0.0,,,,,,,,,,,,,,,21.0,Bleed,3.0,3.0,
Incantation,Furious Blade of Ansbach,2006300.0,210630001.0,Furious Blade of Ansbach,1.0,18.0,18.0,21.0,27.0,0.0,19.0,27.0,,0.0,0.0,97.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,The 3 bleed ticks 10/s for 2 seconds (20 total ticks),,,,21630001.0,,FALSE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP on proc,0.0,0.0,,,,,,,,,,,,,,,21.0,Bleed,3.0,3.0,
Incantation,Furious Blade of Ansbach,2006300.0,210630010.0,Furious Blade of Ansbach - Bullet,1.0,18.0,18.0,21.0,27.0,0.0,19.0,27.0,,0.0,0.0,154.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,The 3 bleed ticks 10/s for 2 seconds (20 total ticks),,,,21630003.0,,FALSE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP on proc,0.0,0.0,,,,,,,,,,,,,,,21.0,Bleed,3.0,3.0,
Incantation,Furious Blade of Ansbach,2006300.0,210630050.0,Furious Blade of Ansbach - Charged,1.0,18.0,18.0,21.0,27.0,0.0,19.0,27.0,,0.0,0.0,98.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,The 3 bleed ticks 10/s for 2 seconds (20 total ticks),,,,21630011.0,,FALSE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP on proc,0.0,0.0,,,,,,,,,,Charged Spell,,,,Charged Spell,27.0,Bleed,3.0,3.0,
Incantation,Furious Blade of Ansbach,2006300.0,210630051.0,Furious Blade of Ansbach - Charged,1.0,18.0,18.0,21.0,27.0,0.0,19.0,27.0,,0.0,0.0,98.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,The 3 bleed ticks 10/s for 2 seconds (20 total ticks),,,,21630011.0,,FALSE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP on proc,0.0,0.0,,,,,,,,,,Charged Spell,,,,Charged Spell,27.0,Bleed,3.0,3.0,
Incantation,Furious Blade of Ansbach,2006300.0,210630060.0,Furious Blade of Ansbach - Charged - Bullet,1.0,18.0,18.0,21.0,27.0,0.0,19.0,27.0,,0.0,0.0,163.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,The 3 bleed ticks 10/s for 2 seconds (20 total ticks),,,,21630013.0,,FALSE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP on proc,0.0,0.0,,,,,,,,,,Charged Spell,,,,Charged Spell,27.0,Bleed,3.0,3.0,
Incantation,Bloodboon,6310.0,63100.0,Bloodboon,1.0,13.0,0.0,34.0,0.0,0.0,14.0,17.0,,0.0,0.0,159.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,The 3 bleed ticks 10/s for 2 seconds (20 total ticks),,,,1631001.0,,FALSE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP on proc,0.0,0.0,,,,,,,,,,,,,,,34.0,Bleed,3.0,3.0,
Incantation,Bloodboon,6310.0,63101.0,Bloodboon,1.0,13.0,0.0,34.0,0.0,0.0,14.0,17.0,,0.0,0.0,44.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,The 3 bleed ticks 10/s for 2 seconds (20 total ticks),,,,1631001.0,,FALSE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP on proc,0.0,0.0,,,,,,,,,,,,,,,34.0,Bleed,3.0,3.0,
Incantation,Bloodflame Blade,6320.0,,Bloodflame Blade,1.0,20.0,0.0,10.0,0.0,0.0,12.0,10.0,1632000.0,0.0,0.0,40.0,0.0,0.0,,,FALSE,TRUE,FALSE,TRUE,,,,,1632000.0,,,,,,Adds fire AR to weapon (0.4 * Spell Buff; only uses faith scaling) and bleed buildup to weapon; the 2 bleed ticks 10/s for 2 seconds (20 total ticks),60.0,,TRUE,1632002.0,,FALSE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP on proc,0.0,0.0,,,,,,,,,,,,,,,10.0,Bleed,2.0,2.0,
Incantation,Poison Mist,7220.0,72200.0,Poison Mist,1.0,18.0,0.0,10.0,0.0,0.0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,10722001.0,10722001.0,,0.5,2.8,Creates a mist that applies poison to targets within range; the 20 poison ticks 5/s for 16 seconds (80 total ticks),15.0,2.8,FALSE,1722000.0,,TRUE,,Target loses ⌊MaxHP * 0.0007⌋ + 7 HP/s for 90 seconds on proc,0.0,0.0,,,,,,,,,,,,,,,10.0,Poison,20.0,20.0,
Incantation,Poison Armament,7230.0,,Poison Armament,1.0,15.0,0.0,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,1723000.0,,,,,,Adds poison buildup to weapon,60.0,,TRUE,1723001.0,,FALSE,,Target loses ⌊MaxHP * 0.0007⌋ + 7 HP/s for 90 seconds on proc,0.0,0.0,,,,,,,,,,,,,,,10.0,Poison,70.0,70.0,
Incantation,Pest Threads,7200.0,72000.0,Pest Threads,1.0,19.0,0.0,29.0,0.0,0.0,11.0,0.0,,60.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,29.0,,,,
Incantation,Pest-Thread Spears,2007210.0,210721000.0,Pest-Thread Spears,1.0,28.0,28.0,29.0,38.0,0.0,26.0,0.0,,180.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,29.0,,,,
Incantation,Pest-Thread Spears,2007210.0,210721050.0,Pest-Thread Spears - Charged,1.0,28.0,28.0,29.0,38.0,0.0,26.0,0.0,,230.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,Charged Spell,,,,Charged Spell,38.0,,,,
Incantation,Scarlet Aeonia,7240.0,72400.0,Scarlet Aeonia,3.0,48.0,0.0,50.0,0.0,0.0,35.0,0.0,,40.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,50.0,,,,
Incantation,Scarlet Aeonia,7240.0,72401.0,Scarlet Aeonia - Bullet,3.0,48.0,0.0,50.0,0.0,0.0,35.0,0.0,,362.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10724000.0,,4.0,-1.0,,,4.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,50.0,,,,
Incantation,Scarlet Aeonia,7240.0,72402.0,Scarlet Aeonia - Bullet,3.0,48.0,0.0,50.0,0.0,0.0,35.0,0.0,,60.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,10724001.0,10724001.0,10724001.0,5.0,-1.0,The 150 scarlet rot ticks 1.429/s for 4.2 seconds (6 total ticks),4.2,5.0,FALSE,1724000.0,,FALSE,,Target loses ⌊MaxHP * 0.0033⌋ + 13 HP/s for 90 seconds on proc,0.0,0.0,,,,,,,,,,,,,,,50.0,Scarlet Rot,150.0,150.0,
Incantation,Rotten Butterflies,2007200.0,210720000.0,Rotten Butterflies,1.0,48.0,48.0,50.0,65.0,0.0,33.0,0.0,,100.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,50.0,,,,
Incantation,Rotten Butterflies,2007200.0,,Rotten Butterflies - Bullet,1.0,48.0,48.0,50.0,65.0,0.0,33.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,210720007.0,,2.8,-1.0,,,2.8,,21720001.0,,,,,0.0,0.0,,,,,,,,,,,,,,,50.0,Scarlet Rot,20.0,20.0,
Incantation,Rotten Butterflies,2007200.0,210720001.0,Rotten Butterflies - Bullet,1.0,48.0,48.0,50.0,65.0,0.0,33.0,0.0,,100.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,210720008.0,,2.8,-1.0,,,2.8,,21720000.0,,FALSE,,Target loses ⌊MaxHP * 0.0033⌋ + 13 HP/s for 90 seconds on proc,0.0,0.0,,,,,,,,,,,,,,,50.0,Scarlet Rot,80.0,80.0,
Incantation,The Flame of Frenzy,7310.0,73100.0,The Flame of Frenzy,1.0,16.0,16.0,30.0,39.0,0.0,16.0,0.0,,0.0,0.0,107.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1731000.0,,TRUE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,,,,,,30.0,Madness,21.0,21.0,
Incantation,The Flame of Frenzy,7310.0,73101.0,The Flame of Frenzy,1.0,16.0,16.0,30.0,39.0,0.0,16.0,0.0,,0.0,0.0,107.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1731000.0,,TRUE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,,,,,,30.0,Madness,21.0,21.0,
Incantation,The Flame of Frenzy,7310.0,73109.0,The Flame of Frenzy - Self-Madness,1.0,16.0,16.0,30.0,39.0,0.0,16.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1731002.0,,FALSE,,Caster loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,,,,,,30.0,Madness,4.0,4.0,
Incantation,The Flame of Frenzy,7310.0,73105.0,The Flame of Frenzy - Charged,1.0,16.0,16.0,30.0,39.0,0.0,16.0,0.0,,0.0,0.0,124.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1731001.0,,TRUE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,Charged Spell,,,,Charged Spell,39.0,Madness,28.0,28.0,
Incantation,The Flame of Frenzy,7310.0,73106.0,The Flame of Frenzy - Charged,1.0,16.0,16.0,30.0,39.0,0.0,16.0,0.0,,0.0,0.0,124.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1731001.0,,TRUE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,Charged Spell,,,,Charged Spell,39.0,Madness,28.0,28.0,
Incantation,The Flame of Frenzy,7310.0,73109.0,The Flame of Frenzy - Self-Madness - Charged,1.0,16.0,16.0,30.0,39.0,0.0,16.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1731003.0,,FALSE,,Caster loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,,,,,,39.0,Madness,4.0,4.0,
Incantation,Unendurable Frenzy,7311.0,73110.0,Unendurable Frenzy,1.0,22.0,6.0,40.0,0.0,0.0,31.0,0.0,,0.0,0.0,125.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1731100.0,,TRUE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,,,,,,40.0,Madness,40.0,40.0,
Incantation,Unendurable Frenzy,7311.0,73111.0,Unendurable Frenzy,1.0,22.0,6.0,40.0,0.0,0.0,31.0,0.0,,0.0,0.0,125.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1731100.0,,TRUE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,,,,,,40.0,Madness,40.0,40.0,
Incantation,Unendurable Frenzy,7311.0,73112.0,Unendurable Frenzy - Self-Madness,1.0,22.0,6.0,40.0,0.0,0.0,31.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1731101.0,,FALSE,,Caster loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,,,,,,40.0,Madness,3.0,3.0,
Incantation,Midra's Flame of Frenzy,2007300.0,210730000.0,Midra's Flame of Frenzy,2.0,22.0,5.0,20.0,0.0,0.0,41.0,0.0,,0.0,0.0,75.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,21730000.0,,TRUE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,Frenzied Flame,,,,Frenzied Flame,20.0,Madness,30.0,30.0,
Incantation,Midra's Flame of Frenzy,2007300.0,,Midra's Flame of Frenzy,2.0,22.0,5.0,20.0,0.0,0.0,41.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,210730011.0,210730011.0,6.0,6.0,The 10 madness ticks 2.5/s for 1 seconds (3 total ticks),,6.0,,21730002.0,,TRUE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,,,,,,20.0,Madness,10.0,10.0,
Incantation,Midra's Flame of Frenzy,2007300.0,210730010.0,Midra's Flame of Frenzy - Self-Madness,2.0,22.0,5.0,20.0,0.0,0.0,41.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,21730001.0,,FALSE,,Caster loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,,,,,,20.0,Madness,6.0,6.0,
Incantation,Frenzied Burst,7320.0,73200.0,Frenzied Burst,1.0,24.0,24.0,33.0,43.0,0.0,22.0,0.0,,0.0,0.0,250.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1732000.0,,TRUE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,,,,,,33.0,Madness,90.0,90.0,
Incantation,Frenzied Burst,7320.0,,Frenzied Burst - Self-Madness,1.0,24.0,24.0,33.0,43.0,0.0,22.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1732002.0,,FALSE,,Caster loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,,,,,,33.0,Madness,20.0,20.0,
Incantation,Frenzied Burst,7320.0,73205.0,Frenzied Burst - Charged,1.0,24.0,24.0,33.0,43.0,0.0,22.0,0.0,,0.0,0.0,309.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1732001.0,,TRUE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,Charged Spell,,,,Charged Spell,43.0,Madness,105.0,105.0,
Incantation,Frenzied Burst,7320.0,,Frenzied Burst - Self-Madness - Charged,1.0,24.0,24.0,33.0,43.0,0.0,22.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1732003.0,,FALSE,,Caster loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,,,,,,43.0,Madness,30.0,30.0,
Incantation,Howl of Shabriri,7330.0,73300.0,Howl of Shabriri,1.0,21.0,0.0,38.0,0.0,0.0,33.0,0.0,,22.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10733000.0,,3.8,3.8,Caster does 1.25x damage and has decreased damage negation by -30% for 40 seconds with additional -20% damage negation during cast,,3.8,,1733001.0,,TRUE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,Roar Attack,,,,Roar Attack,38.0,Madness,35.0,35.0,
Incantation,Howl of Shabriri,7330.0,73301.0,Howl of Shabriri - Self-Madness,1.0,21.0,0.0,38.0,0.0,0.0,33.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,10733001.0,,0.5,-1.0,Madness from the above is also applied to caster,,0.5,,1733002.0,,TRUE,,Caster loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,,,,,,38.0,Madness,6.0,6.0,
Incantation,Inescapable Frenzy,7300.0,73000.0,Inescapable Frenzy,1.0,22.0,0.0,31.0,0.0,0.0,21.0,0.0,,70.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1730000.0,,TRUE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,,,,,,31.0,Madness,50.0,50.0,
Incantation,Inescapable Frenzy,7300.0,73002.0,Inescapable Frenzy,1.0,22.0,0.0,31.0,0.0,0.0,21.0,0.0,,70.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1730000.0,,TRUE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,,,,,,31.0,Madness,50.0,50.0,
Incantation,Inescapable Frenzy,7300.0,73001.0,Inescapable Frenzy - Confirmed Grab,1.0,22.0,0.0,31.0,0.0,0.0,21.0,0.0,,0.0,0.0,180.0,0.0,0.0,,,FALSE,TRUE,FALSE,FALSE,,,,,,,,,,,Only uses faith scaling,,,,1730000.0,,TRUE,,Target loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,,,,,,31.0,Madness,50.0,50.0,
Incantation,Inescapable Frenzy,7300.0,73010.0,Inescapable Frenzy - Self-Madness,1.0,22.0,0.0,31.0,0.0,0.0,21.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1730001.0,,FALSE,,Caster loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,,,,,,31.0,Madness,14.0,14.0,
Incantation,Inescapable Frenzy,7300.0,73010.0,Inescapable Frenzy - Self-Madness,1.0,22.0,0.0,31.0,0.0,0.0,21.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,1730002.0,,FALSE,,Caster loses ⌊MaxHP * 0.15⌋ + 100 HP and ⌊MaxFP * 0.1⌋ + 30 FP on proc; only works on player-model entities,26.0,0.0,Frenzied Flame,,Frenzied Flame,Frenzied Flame Seal,,1.2,,Frenzied Flame Seal; 1.2x,,,,,,,31.0,Madness,9.0,9.0,
Incantation,Dragonfire,7000.0,70000.0,Dragonfire,1.0,28.0,4.0,40.0,0.0,0.0,15.0,12.0,,0.0,0.0,144.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,25.0,0.0,Dragon Communion,,Dragon Communion,Dragon Communion Seal,,1.15,,Dragon Communion Seal; 1.15x,,Breath Attack,,,,Breath Attack,40.0,,,,
Incantation,Agheel's Flame,7001.0,70010.0,Agheel's Flame,1.0,36.0,6.0,60.0,0.0,0.0,23.0,15.0,,0.0,0.0,169.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,25.0,0.0,Dragon Communion,,Dragon Communion,Dragon Communion Seal,,1.15,,Dragon Communion Seal; 1.15x,,Breath Attack,,,,Breath Attack,60.0,,,,
Incantation,Magma Breath,7010.0,70100.0,Magma Breath,1.0,30.0,0.0,40.0,0.0,0.0,14.0,10.0,,0.0,0.0,223.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,25.0,123.0,Dragon Communion,Magma Attack,Dragon Communion & Magma Attack,Dragon Communion Seal,,1.15,,Dragon Communion Seal; 1.15x,,Breath Attack,Magma Attack,,,Breath Attack & Magma Attack,40.0,,,,
Incantation,Magma Breath,7010.0,70101.0,Magma Breath,1.0,30.0,0.0,40.0,0.0,0.0,14.0,10.0,,0.0,0.0,34.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,25.0,123.0,Dragon Communion,Magma Attack,Dragon Communion & Magma Attack,Dragon Communion Seal,,1.15,,Dragon Communion Seal; 1.15x,,,Magma Attack,,,Magma Attack,40.0,,,,
Incantation,Magma Breath,7010.0,70102.0,Magma Breath,1.0,30.0,0.0,40.0,0.0,0.0,14.0,10.0,,0.0,0.0,223.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,25.0,123.0,Dragon Communion,Magma Attack,Dragon Communion & Magma Attack,Dragon Communion Seal,,1.15,,Dragon Communion Seal; 1.15x,,Breath Attack,Magma Attack,,,Breath Attack & Magma Attack,40.0,,,,
Incantation,Theodorix's Magma,7011.0,70110.0,Theodorix's Magma,1.0,45.0,0.0,60.0,0.0,0.0,21.0,14.0,,0.0,0.0,315.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,25.0,123.0,Dragon Communion,Magma Attack,Dragon Communion & Magma Attack,Dragon Communion Seal,,1.15,,Dragon Communion Seal; 1.15x,,Breath Attack,Magma Attack,,,Breath Attack & Magma Attack,60.0,,,,
Incantation,Theodorix's Magma,7011.0,70111.0,Theodorix's Magma,1.0,45.0,0.0,60.0,0.0,0.0,21.0,14.0,,0.0,0.0,40.0,0.0,0.0,,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,25.0,123.0,Dragon Communion,Magma Attack,Dragon Communion & Magma Attack,Dragon Communion Seal,,1.15,,Dragon Communion Seal; 1.15x,,,Magma Attack,,,Magma Attack,60.0,,,,
