SkillFamily,Hit,UniqueWeapon,PhysMv,MagicMv,FireMv,LtngMv,HolyMv,StatusMv,PoiseMv,StaminaCost,AtkPhys,AtkMag,AtkFire,AtkLtng,AtkHoly,AddBaseAtk,OverwriteScaling,LackingFp
Siluria's Woe,Siluria's Woe - Bullet,Siluria's Tree,207.0,207.0,207.0,207.0,207.0,100.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Siluria's Woe Charged,Siluria's Woe Charged,Siluria's Tree,65.0,65.0,65.0,65.0,65.0,100.0,200.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Siluria's Woe Charged,Siluria's Woe Charged - Bullet,Siluria's Tree,276.0,276.0,276.0,276.0,276.0,100.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Siluria's Woe Charged,Siluria's Woe Charged - Bullet (Ranged),Siluria's Tree,276.0,276.0,276.0,276.0,276.0,100.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Siluria's Woe Charged,Siluria's Woe Charged (Lacking FP),Siluria's Tree,170.0,170.0,170.0,170.0,170.0,100.0,200.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Siluria's Woe,Siluria's Woe (Lacking FP),Siluria's Tree,130.0,130.0,130.0,130.0,130.0,100.0,120.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Frenzyflame Thrust,Frenzyflame Thrust - Leap Stagger,Vyke's War Spear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Frenzyflame Thrust,Frenzyflame Thrust,Vyke's War Spear,80.0,80.0,80.0,80.0,80.0,150.0,150.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Frenzyflame Thrust,Frenzyflame Thrust - Bullet (Explosion),Vyke's War Spear,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,1.0,-,0.0
Frenzyflame Thrust,Frenzyflame Thrust - Bullet (Ticks),Vyke's War Spear,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,-,0.0
Frenzyflame Thrust,Frenzyflame Thrust (Lacking FP),Vyke's War Spear,125.0,125.0,125.0,125.0,125.0,100.0,120.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Jori's Inquisition,Jori's Inquisition - Bullet,Barbed Staff-Spear,0.0,0.0,0.0,0.0,0.0,50.0,0.0,12.0,0.0,0.0,0.0,0.0,59.0,1.0,-,0.0
Jori's Inquisition,Jori's Inquisition,Barbed Staff-Spear,50.0,50.0,50.0,50.0,50.0,100.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Bloodfiends' Bloodboon,Bloodfiends' Bloodboon #1 - Bullet,Bloodfiend's Sacred Spear,0.0,0.0,0.0,0.0,0.0,55.0,0.0,15.0,0.0,0.0,65.0,0.0,0.0,1.0,-,0.0
Bloodfiends' Bloodboon,Bloodfiends' Bloodboon #2 - Bullet,Bloodfiend's Sacred Spear,0.0,0.0,0.0,0.0,0.0,55.0,0.0,15.0,0.0,0.0,65.0,0.0,0.0,1.0,-,0.0
Bloodfiends' Bloodboon,Bloodfiends' Bloodboon #3 - Bullet,Bloodfiend's Sacred Spear,0.0,0.0,0.0,0.0,0.0,55.0,0.0,25.0,0.0,0.0,65.0,0.0,0.0,1.0,-,0.0
Bloodfiends' Bloodboon,Bloodfiends' Bloodboon #1 (Lacking FP),Bloodfiend's Sacred Spear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Bloodfiends' Bloodboon,Bloodfiends' Bloodboon #2 (Lacking FP),Bloodfiend's Sacred Spear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Bloodfiends' Bloodboon,Bloodfiends' Bloodboon #3 (Lacking FP),Bloodfiend's Sacred Spear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Bloodboon Ritual,Bloodboon Ritual #1,Mohgwyn's Sacred Spear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Bloodboon Ritual,Bloodboon Ritual #1 - Bullet 1,Mohgwyn's Sacred Spear,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,-,0.0
Bloodboon Ritual,Bloodboon Ritual #1 - Bullet 2,Mohgwyn's Sacred Spear,0.0,0.0,0.0,0.0,0.0,40.0,0.0,27.0,0.0,0.0,100.0,0.0,0.0,1.0,-,0.0
Bloodboon Ritual,Bloodboon Ritual #1 - Bullet 1&2 [Hit],Mohgwyn's Sacred Spear,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,1.0,-,0.0
Bloodboon Ritual,Bloodboon Ritual #2,Mohgwyn's Sacred Spear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Bloodboon Ritual,Bloodboon Ritual #2 - Bullet 1,Mohgwyn's Sacred Spear,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,-,0.0
Bloodboon Ritual,Bloodboon Ritual #2 - Bullet 2,Mohgwyn's Sacred Spear,0.0,0.0,0.0,0.0,0.0,50.0,0.0,27.0,0.0,0.0,100.0,0.0,0.0,1.0,-,0.0
Bloodboon Ritual,Bloodboon Ritual #2 - Bullet 1&2 [Hit],Mohgwyn's Sacred Spear,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,1.0,-,0.0
Bloodboon Ritual,Bloodboon Ritual #3,Mohgwyn's Sacred Spear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Bloodboon Ritual,Bloodboon Ritual #3 - Bullet 1,Mohgwyn's Sacred Spear,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,-,0.0
Bloodboon Ritual,Bloodboon Ritual #3 - Bullet 2,Mohgwyn's Sacred Spear,0.0,0.0,0.0,0.0,0.0,60.0,0.0,27.0,0.0,0.0,100.0,0.0,0.0,1.0,-,0.0
Bloodboon Ritual,Bloodboon Ritual #3 - Bullet 1&2 [Hit],Mohgwyn's Sacred Spear,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,1.0,-,0.0
Bloodboon Ritual,Bloodboon Ritual #1 (Lacking FP),Mohgwyn's Sacred Spear,100.0,100.0,100.0,100.0,100.0,100.0,100.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Bloodboon Ritual,Bloodboon Ritual #2 (Lacking FP),Mohgwyn's Sacred Spear,100.0,100.0,100.0,100.0,100.0,100.0,100.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Bloodboon Ritual,Bloodboon Ritual #3 (Lacking FP),Mohgwyn's Sacred Spear,100.0,100.0,100.0,100.0,100.0,100.0,100.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Messmer's Assault,Messmer's Assault #1 [1],Spear of the Impaler,0.0,0.0,0.0,0.0,0.0,100.0,100.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Messmer's Assault,Messmer's Assault #1 [2],Spear of the Impaler,62.0,62.0,62.0,62.0,62.0,100.0,50.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Messmer's Assault,Messmer's Assault #1 - Bullet,Spear of the Impaler,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,1.0,-,0.0
Messmer's Assault,Messmer's Assault #2 [1],Spear of the Impaler,75.0,75.0,75.0,75.0,75.0,100.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Messmer's Assault,Messmer's Assault #2 [2],Spear of the Impaler,76.0,76.0,76.0,76.0,76.0,100.0,50.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Messmer's Assault,Messmer's Assault #2 [3],Spear of the Impaler,78.0,78.0,78.0,78.0,78.0,100.0,50.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Messmer's Assault,Messmer's Assault #3,Spear of the Impaler,74.0,74.0,74.0,74.0,74.0,100.0,100.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Messmer's Assault,Messmer's Assault #3 - Bullet,Spear of the Impaler,105.0,105.0,105.0,105.0,105.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Messmer's Assault,Messmer's Assault #3 - Bullet,Spear of the Impaler,140.0,140.0,140.0,140.0,140.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Messmer's Assault,Messmer's Assault #1 [1] (Lacking FP),Spear of the Impaler,50.0,50.0,50.0,50.0,50.0,75.0,75.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Messmer's Assault,Messmer's Assault #1 [2] (Lacking FP),Spear of the Impaler,100.0,100.0,100.0,100.0,100.0,75.0,75.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Messmer's Assault,Messmer's Assault #2 [1] (Lacking FP),Spear of the Impaler,55.0,55.0,55.0,55.0,55.0,75.0,75.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Messmer's Assault,Messmer's Assault #2 [2] (Lacking FP),Spear of the Impaler,56.0,56.0,56.0,56.0,56.0,75.0,75.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Messmer's Assault,Messmer's Assault #2 [3] (Lacking FP),Spear of the Impaler,57.0,57.0,57.0,57.0,57.0,75.0,75.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Messmer's Assault,Messmer's Assault #3 (Lacking FP),Spear of the Impaler,100.0,100.0,100.0,100.0,100.0,75.0,75.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Spinning Slash,Spinning Slash #1,Dragon Halberd,105.0,105.0,105.0,105.0,105.0,65.0,230.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Spinning Slash,Spinning Slash #2 [1],Dragon Halberd,60.0,60.0,60.0,60.0,60.0,50.0,75.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Spinning Slash,Spinning Slash #2 [2],Dragon Halberd,110.0,110.0,110.0,110.0,110.0,70.0,230.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Spinning Slash,Spinning Slash #2 - Bullet,Dragon Halberd,100.0,100.0,100.0,166.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,No Scaling,0.0
Spinning Slash,Spinning Slash #2 - Bullet (Water AoE),Dragon Halberd,50.0,50.0,50.0,109.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,No Scaling,0.0
Spinning Slash,Spinning Slash #1 (Lacking FP),Dragon Halberd,70.0,70.0,70.0,70.0,70.0,65.0,100.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Spinning Slash,Spinning Slash #2 [1] (Lacking FP),Dragon Halberd,40.0,40.0,40.0,40.0,40.0,50.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Spinning Slash,Spinning Slash #2 [2] (Lacking FP),Dragon Halberd,85.0,85.0,85.0,85.0,85.0,70.0,100.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Loretta's Slash ?,Loretta's Slash ?,Loretta's War Sickle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Loretta's Slash,Loretta's Slash [1],Loretta's War Sickle,80.0,80.0,0.0,0.0,0.0,100.0,250.0,16.0,0.0,34.0,0.0,0.0,0.0,0.0,-,0.0
Loretta's Slash,Loretta's Slash [2],Loretta's War Sickle,172.0,172.0,0.0,0.0,0.0,100.0,200.0,22.0,0.0,68.0,0.0,0.0,0.0,0.0,-,0.0
Loretta's Slash,Loretta's Slash [1] (Lacking FP),Loretta's War Sickle,50.0,50.0,0.0,0.0,0.0,100.0,80.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Loretta's Slash,Loretta's Slash [2] (Lacking FP),Loretta's War Sickle,120.0,120.0,0.0,0.0,0.0,100.0,130.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Rallying Standard,Rallying Standard - Bullet,Commander's Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Rancor Slash,Rancor Slash #1 [1],Spirit Glaive,80.0,80.0,80.0,80.0,80.0,75.0,150.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Rancor Slash,Rancor Slash #1 [2],Spirit Glaive,80.0,80.0,80.0,80.0,80.0,75.0,150.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Rancor Slash,Rancor Slash #2,Spirit Glaive,100.0,100.0,100.0,100.0,100.0,100.0,170.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Rancor Slash,Rancor Slash - Bullet,Spirit Glaive,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,1.0,Intelligence,0.0
Rancor Slash,Rancor Slash #1 [1] (Lacking FP),Spirit Glaive,70.0,70.0,70.0,70.0,70.0,100.0,125.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Rancor Slash,Rancor Slash #1 [2] (Lacking FP),Spirit Glaive,70.0,70.0,70.0,70.0,70.0,100.0,125.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Rancor Slash,Rancor Slash #2 (Lacking FP),Spirit Glaive,100.0,100.0,100.0,100.0,100.0,100.0,140.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Romina's Purification,Romina's Purification [1],Poleblade of the Bud,112.0,112.0,112.0,112.0,112.0,100.0,170.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Romina's Purification,Romina's Purification [2],Poleblade of the Bud,105.0,105.0,105.0,105.0,105.0,100.0,220.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Romina's Purification,Romina's Purification - Bullet,Poleblade of the Bud,25.0,25.0,25.0,25.0,25.0,40.0,40.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Romina's Purification,Romina's Purification [1] (Lacking FP),Poleblade of the Bud,55.0,55.0,55.0,55.0,55.0,100.0,100.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Romina's Purification,Romina's Purification [2] (Lacking FP),Poleblade of the Bud,85.0,85.0,85.0,85.0,85.0,100.0,100.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Miquella's Ring of Light,Miquella's Ring of Light #1,Halo Scythe,55.0,55.0,55.0,55.0,55.0,100.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Miquella's Ring of Light,Miquella's Ring of Light #1 - Bullet,Halo Scythe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,170.0,1.0,-,0.0
Miquella's Ring of Light,Miquella's Ring of Light #1 - Bullet (Far),Halo Scythe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,1.0,-,0.0
Miquella's Ring of Light,Miquella's Ring of Light #2,Halo Scythe,55.0,55.0,55.0,55.0,55.0,100.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Miquella's Ring of Light,Miquella's Ring of Light #2 - Bullet,Halo Scythe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,170.0,1.0,-,0.0
Miquella's Ring of Light,Miquella's Ring of Light #2 - Bullet (Far),Halo Scythe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,1.0,-,0.0
Miquella's Ring of Light,Miquella's Ring of Light #3,Halo Scythe,55.0,55.0,55.0,55.0,55.0,100.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Miquella's Ring of Light,Miquella's Ring of Light #3 - Bullet,Halo Scythe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,170.0,1.0,-,0.0
Miquella's Ring of Light,Miquella's Ring of Light #3 - Bullet (Far),Halo Scythe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,1.0,-,0.0
Miquella's Ring of Light,Miquella's Ring of Light #1 (Lacking FP),Halo Scythe,80.0,80.0,80.0,80.0,80.0,100.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Miquella's Ring of Light,Miquella's Ring of Light #2 (Lacking FP),Halo Scythe,80.0,80.0,80.0,80.0,80.0,100.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Miquella's Ring of Light,Miquella's Ring of Light #3 (Lacking FP),Halo Scythe,80.0,80.0,80.0,80.0,80.0,100.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Angel's Wings,Angel's Wings [1],Winged Scythe,85.0,85.0,85.0,85.0,85.0,100.0,200.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,-,0.0
Angel's Wings,Angel's Wings [2],Winged Scythe,160.0,160.0,160.0,160.0,160.0,100.0,390.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,-,0.0
Angel's Wings ?,Angel's Wings ?,Winged Scythe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Angel's Wings,Angel's Wings [1] (Lacking FP),Winged Scythe,65.0,65.0,65.0,65.0,65.0,100.0,100.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Angel's Wings,Angel's Wings [2] (Lacking FP),Winged Scythe,85.0,85.0,85.0,85.0,85.0,100.0,100.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Dynastic Sickleplay R2,Dynastic Sickleplay R2 #1,Obsidian Lamina,180.0,180.0,180.0,180.0,180.0,100.0,660.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Dynastic Sickleplay R2,Dynastic Sickleplay R2 #2 [1],Obsidian Lamina,90.0,90.0,90.0,90.0,90.0,100.0,200.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Dynastic Sickleplay R2,Dynastic Sickleplay R2 #2 [2],Obsidian Lamina,92.0,92.0,92.0,92.0,92.0,100.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Dynastic Sickleplay R2,Dynastic Sickleplay R2 #2 [3],Obsidian Lamina,97.0,97.0,97.0,97.0,97.0,100.0,200.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Dynastic Sickleplay R2,Dynastic Sickleplay R2 #1 (Lacking FP),Obsidian Lamina,50.0,50.0,50.0,50.0,50.0,100.0,100.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Dynastic Sickleplay R2,Dynastic Sickleplay R2 #2 [1] (Lacking FP),Obsidian Lamina,50.0,50.0,50.0,50.0,50.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Dynastic Sickleplay R2,Dynastic Sickleplay R2 #2 [2] (Lacking FP),Obsidian Lamina,50.0,50.0,50.0,50.0,50.0,100.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Dynastic Sickleplay R2,Dynastic Sickleplay R2 #2 [3] (Lacking FP),Obsidian Lamina,50.0,50.0,50.0,50.0,50.0,100.0,100.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Painful Strike,Painful Strike [1],Tooth Whip,70.0,70.0,70.0,70.0,70.0,50.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Painful Strike,Painful Strike [2],Tooth Whip,70.0,70.0,70.0,70.0,70.0,50.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Painful Strike,Painful Strike [3],Tooth Whip,130.0,130.0,130.0,130.0,130.0,100.0,200.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Painful Strike,Painful Strike [1] (Lacking FP),Tooth Whip,40.0,40.0,40.0,40.0,40.0,50.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Painful Strike,Painful Strike [2] (Lacking FP),Tooth Whip,40.0,40.0,40.0,40.0,40.0,50.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Painful Strike,Painful Strike [3] (Lacking FP),Tooth Whip,100.0,100.0,100.0,100.0,100.0,100.0,100.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Sea of Magma,Sea of Magma [1],Magma Whip Candlestick,90.0,90.0,90.0,90.0,90.0,50.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Sea of Magma,Sea of Magma [2],Magma Whip Candlestick,90.0,90.0,90.0,90.0,90.0,50.0,200.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Sea of Magma,Sea of Magma - Loop [1],Magma Whip Candlestick,90.0,90.0,90.0,90.0,90.0,50.0,200.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Sea of Magma,Sea of Magma - Loop [2],Magma Whip Candlestick,90.0,90.0,90.0,90.0,90.0,50.0,200.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Sea of Magma,Sea of Magma - Final,Magma Whip Candlestick,130.0,130.0,130.0,130.0,130.0,100.0,200.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Sea of Magma,Sea of Magma - Bullet,Magma Whip Candlestick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,1.0,-,0.0
Sea of Magma,Sea of Magma - Bullet,Magma Whip Candlestick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,1.0,-,0.0
Sea of Magma,Sea of Magma [1] (Lacking FP),Magma Whip Candlestick,50.0,50.0,50.0,50.0,50.0,50.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Sea of Magma,Sea of Magma [2] (Lacking FP),Magma Whip Candlestick,50.0,50.0,50.0,50.0,50.0,50.0,80.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Sea of Magma,Sea of Magma - Loop [1] (Lacking FP),Magma Whip Candlestick,70.0,70.0,70.0,70.0,70.0,50.0,90.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Sea of Magma,Sea of Magma - Loop [2] (Lacking FP),Magma Whip Candlestick,70.0,70.0,70.0,70.0,70.0,50.0,90.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Sea of Magma,Sea of Magma - Final (Lacking FP),Magma Whip Candlestick,100.0,100.0,100.0,100.0,100.0,100.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Flame Dance,Flame Dance [1],Giant's Red Braid,85.0,85.0,85.0,85.0,85.0,50.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Flame Dance,Flame Dance [2],Giant's Red Braid,85.0,85.0,85.0,85.0,85.0,50.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Flame Dance,Flame Dance [3],Giant's Red Braid,85.0,85.0,85.0,85.0,85.0,50.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Flame Dance,Flame Dance [4],Giant's Red Braid,85.0,85.0,85.0,85.0,85.0,50.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Flame Dance,Flame Dance [5],Giant's Red Braid,110.0,110.0,110.0,110.0,110.0,100.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Flame Dance,Flame Dance [1] (Lacking FP),Giant's Red Braid,60.0,60.0,60.0,60.0,60.0,50.0,50.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Flame Dance,Flame Dance [2] (Lacking FP),Giant's Red Braid,60.0,60.0,60.0,60.0,60.0,50.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Flame Dance,Flame Dance [3] (Lacking FP),Giant's Red Braid,60.0,60.0,60.0,60.0,60.0,50.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Flame Dance,Flame Dance [4] (Lacking FP),Giant's Red Braid,60.0,60.0,60.0,60.0,60.0,50.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Flame Dance,Flame Dance [5] (Lacking FP),Giant's Red Braid,90.0,90.0,90.0,90.0,90.0,50.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Storm Kick,Storm Kick [1],Veteran's Prosthesis,178.0,178.0,178.0,178.0,178.0,150.0,200.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Storm Kick,Storm Kick [2],Veteran's Prosthesis,132.0,132.0,132.0,132.0,132.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Storm Kick R2,Storm Kick R2 [1],Veteran's Prosthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
Storm Kick R2,Storm Kick R2 [2],Veteran's Prosthesis,155.0,155.0,155.0,155.0,155.0,250.0,500.0,0.0,0.0,0.0,0.0,103.0,0.0,1.0,-,0.0
Storm Kick R2,Storm Kick R2 [3],Veteran's Prosthesis,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,109.0,0.0,1.0,-,0.0
Storm Kick,Storm Kick [1] (Lacking FP),Veteran's Prosthesis,100.0,100.0,100.0,100.0,100.0,100.0,100.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Storm Kick,Storm Kick [2] (Lacking FP),Veteran's Prosthesis,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Storm Kick R2,Storm Kick R2 [1] (Lacking FP),Veteran's Prosthesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Storm Kick R2,Storm Kick R2 [2] (Lacking FP),Veteran's Prosthesis,120.0,120.0,120.0,120.0,120.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Storm Kick R2,Storm Kick R2 [3] (Lacking FP),Veteran's Prosthesis,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1.0
Storm Kick (Left),Storm Kick (Left) [1],Veteran's Prosthesis,178.0,178.0,178.0,178.0,178.0,150.0,200.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0
